A lot has been said about the size and prospects of the Hong Kong asset management business.	相信大家已经接触过不少有关香港资产管理业的规模和前景的論述。
In addition, Mainland-backed firms share 60% of our IPO sponsor business.	IPO 保荐人生意中资背景公司占了 60%。
Speech Supervision in a time of change Hong Kong Securities and Investment Institute’s Senior Leaders Programme Ms Julia Leung Executive Director, Intermediaries 4 May 2017 Good afternoon, John1, Ruth2, ladies and gentlemen. It’s my great honour to address the HKSI’s Inaugural Senior Leaders Programme today, and to meet with all of you to talk about the SFC’s supervisory strategy in a time of change.	演讲辞 优化监管因时制宜香港证券及投资学会的卓越领袖系列 梁凤仪女士中介机构部执行董事 2017 年 5 月 4 日 John1、Ruth2、各位先生、女士，午安。 我很荣幸今天能够在香港证券及投资学会的卓越领袖系列上发表演说，向大家讲述证监会因时制宜的监管策略。
As at the end of 2004, the total NAV of the combined fund management business in Hong Kong was over HK$3,600 billion, up 23% from 2003.	截至 2004 年底，香港基金管理业务合并资产总值已超过 3 万 6 千亿港币，这总额相当于香港股票市场总市值的 54%，比 2003 年增长了 23%。
The business activities of Mainland companies in Hong Kong are significant to the development of the Hong Kong market.	内地公司在香港的业务活动对香港市场的发展起了一定的影响。
There is a view, fortunately a minority view, that lowering the standards in Hong Kong to make it easier for the Mainland and its players would attract more business.	不过，有少数意见认为，香港市场应降低标准，以吸引更多内地及市场参与者来港拓展商机。
Another significant milestone was the issuance of the first RMB sovereign bond by the Ministry of Finance in Hong Kong in September 2009 (and again in June 2012).	另一个重要的里程碑是财政部于 2009 年 9 月在香港首次发行的人民币国债（后于 2012 年 6 月再度发行）。
Temptations abound in all financial markets.	所有金融巿场上都存在著引诱。
In other words, apart from the need for a stable exchange rate, there should be abundant investment opportunities for holders of the currency to “work their money”.	换言之，人民币不但要维持汇率稳定，还要提供充裕的投资机会，让持有人可善加运用他们的资金。
This arrangement will have equally compelling attraction to the Mainland.	有关安排对内地而言亦同样具有吸引力。
There has also been criticism of conflicts of interest on the part of rating agencies as they were being paid by the issuer of the CDOs, and rating of these instruments has been a substantial revenue source for rating agencies.	此外，评级机构亦被批评存在利益冲突，因为 CDO 的发行人付款给它们作评级，而为 CDO 评级一直是评级机构的重大收入来源。
Hong Kong is well placed in the following six areas when it comes to developing the ETF market:	香港在发展 ETF 方面的六大优势包括：
If a broker collapses and becomes insolvent, would clients be able to get back their securities?	券商一旦资不抵债，客户是否可以取回他们的股票？
49. That we need to focus on the two main drivers:	49. 我们需要将焦点放在两项推动我们前进的主要因素之上：
Develop appropriate risk analytics to better understand the linkages among different types of risks, and the likely interaction among market participants and across different but related markets under stressed conditions.	制订适当的风险分析方法，从而更深入了解不同风险类别之间的相互关联，以及在受压的情况下，不同市场参与者之间及在不同但相关的市场之间可能出现的互动关系。
Can the SFC move in tandem with the changes in the globalised marketplace and respond promptly to the needs of the market with a pro-business approach, so as to ensure Hong Kong’s continued success?	证监会能否配合全球化市场的转变，以及本著利便营商的方针，迅速回应市场需要，从而确保香港能够继续取得成功？
The U.N. estimates that in 2030 the number of Mainlanders aged above 65 would almost double, to 16% of the total population, reaching about 25% by 2050.	联合国估计，内地 65 岁以上的人口数目到了 2030 年会差不多倍翻至占总人口的 16%，而到了 2050 年更会增至大约 25%。
Mutual recognition arrangements make the process of creating funds, seeking authorization and selling them in these jurisdictions easier, thus saving costs and time.	互认安排让设立基金、寻求认可及发售基金的程序得以简化，从而节省成本和时间。
We regulators have to do better — to keep running a step ahead of the bad actors.	我们身为监管机构必须做得更好──防止出现“魔高一丈”的情况。
What we needed to do was to quickly build a RMB investment product pool in Hong Kong.	我们需要做的，是尽快在香港扩展人民币投资产品的种类。
In the short term this will dampen the incentive to set up REITs but the longer term potential of the Mainland market is indisputable.	在短期内，这会打击设立房地产基金的动机，但内地巿场的长远潜力是不容置疑的。
A few factors prevented regulators from gaining a true and accurate understanding of the situation.	负责监控风险的人员无法参透全局，了解各种错综复杂、互为关连的风险因素。
Hong Kong as part of the solution Having put in the building blocks in the last 20 years, the Mainland market has now reached a critical juncture.	香港是解决方案的重要一环 经过 20 年的发展，内地市场已具备了上述的各项要素，并已到了一个重要时刻。
1. I am pleased to have the opportunity to brief the Honourable Members on our budget.	1. 我很高兴有机会向各位议员简介证监会的财政预算。
If there is no improvement, especially when there are problems which present considerable risks to investors or the market, we may impose licensing conditions on, and issue restriction notices to, those brokers if necessary.	假如情况没有改善，尤其当相关问题会为投资者或市场带来重大风险，在必要时我们可能对相关券商施加发牌条件或发出限制通知书。
7. Thereafter, the Government announced a comprehensive 30-point plan to tighten market discipline, increase transparency, and restore order to the financial market.	7. 政府后来更公布三十项措施收紧巿场纪律、增加透明度及重整金融巿场的秩序。
In principle, this Key Facts Statement will comprise part of the offering documents of the product and have equal force as the prospectus – yet it will be limited to only a few pages in length so as to highlight and facilitate investors’ appreciation of the key features and risks of the product.	原则上，《产品资料概要》将会成为产品销售文件的一部分，效用与一般销售章程相同，但只有数页篇幅，重点述明产品的主要特点及风险，方便投资者理解产品。
How the Mainland story fits into our open market approach Of course, RMB and the Mainland are very important to us too. It is, after all, one of the key reasons why international fund managers and investors come to Hong Kong.	如何让内地因素融入我们的开放市场当然，人民币和内地对我们也非常重要，毕竟这是国际基金管理公司、投资者来港的一个主要原因。
We have seen a number of other issues within the short space of seven months of the first REIT listing.	在首项房地产基金上市后的短短七个月内已有多宗其他房地产基金的新上市发行。
The consequence was a small free float of shares that saw the P/E ratio reaching 60 times in the late 1990s to 2000.	结果，由于市场上自由流通的股份数目太少，令市盈率在九十年代后期至 2000 年期间飙升至高达 60 倍。
We cannot expect this kind of development to happen overnight, as there are many considerations and sensitivities involved, although momentum is increasing.	这些配套设施不会一蹴即至，因为当中涉及很多不同的考虑因素及注意事项，但这方面的发展势头确实在增强。
Currently, the Hong Kong stock market’s capitalisation amounted to $8 trillion, or six times of Hong Kong's GDP.	现在，香港股票市场市值达到 8 万亿元，是香港本地生产总值的 6 倍。
and  internally, address the high turnover of middle level staff, enhance the speed of response and reduce unnecessary documentation.	至于内部方面，他们希望我们处理中层流失率偏高的问题，提高回应的效率以及减少不必要的文书。
(i) Market The key strengths of Hong Kong’s financial market are based on quality, investor protection, efficiency, transparency and the fairness of our rules and implementation.	(i) 市场 香港金融市场的主要优势在于市场素质、投资者保障、运作效率、透明度，以及公平合理地订立和执行法规。
This is not surprising, given Hong Kong’s superior infrastructure and expertise dealing with the Mainland of China.	其实这是意料中事，因为香港拥有优越的基础建设和专业知识，有利于与中国内地往来交易。
Finally, the Code requires banks and firms to have in place adequate systems to deal with complaints.	最后，《操守准则》规定银行和商号必须设立足够的处理投诉机制。
It is therefore crucial for everyone to think carefully whether cooling off is a suitable option for financial products, in general and for each individual case.	因此，冷静期应否适用于个别投资产品以至一般金融产品，值得我们详加考虑。
In response to such demand, we started a series of initiatives to facilitate product development.	为回应该等需求，我们推出一连串旨在促进产品发展的举措。
Last year, the number of ETFs and the aggregate market capitalisation increased by 54% and 50% respectively.	去年，ETF 數目增加 54%，合计市值则上升 50%。
This will no doubt result in a win-win scenario for both the Mainland and Hong Kong.	这项措施无疑将为内地及香港缔造双赢局面。
Indeed, other markets may replicate Hong Kong’s hard-won solutions and methodology.	事实上，其他市场都可以复制香港经过艰辛努力才获得的解决方案和方法。
and (iii) pick up of China’s stock market which made buying A shares more attractive.	及 (iii)中国股市回升，令购买A股的回报变得更为吸引。
Concluding remarks Finally, I would like to take this opportunity to say that we welcome quality hedge fund managers who have the proper risk parameters to set up in Hong Kong.	结语 最后，我谨借此机会告诉各位，我们欢迎设有适当风险管理标准的优质对冲基金经理在香港开业。
More than 650 participants from over 135 jurisdictions spanning more than 90 countries are here with us this week.	在本星期，有涉及超过 90 个国家的逾 135 个司法管辖区派出逾 650 名参加者与我们聚首一堂，出席这次周年大会。
Hong Kong and the Mainland began discussions as early as 2002 on developing RMB business in Hong Kong.	香港和内地早于 2002 年已开始讨论在香港发展人民币业务。
We cannot be overly ambitious.	我们不能好高骛远。
What I’m trying to say is that we have the skills, expertise and market savvy to help the formation of the regional economic bloc and provide the vital glue to mould the different markets in the region together into a coherent single platform.	我想说的是，凭借香港所具备的技能、专业知识及市场能力，不但可协助建设地区经济联盟，亦可发挥巨大凝聚力，将区内不同市场结合成为贯通各地的单一平台。
At the height of the crisis, the aggregate short position in stock index futures held by 4 hedge funds amounted to 49% of the total open interest in our market.	在危机发展至高潮时，由四只对冲基金持有的股票指数期货淡仓总额达到本港巿场未平仓合约总数的 49%。
What I like to do is to talk about positioning of Hong Kong, first in the global market place and second, vis-à-vis Mainland China.	我想讲述一下香港的定位，首先是就全球市场而言，然后是相对中国内地而言。
The SFC will support the Mainland authorities (e.g. CSRC, CBRC) in their areas of investor education.	香港证监会将会就内地当局（例如中国证监会、中国银监会）的投资者教育工作提供协助。
Banks repackaged poor quality loans via the securitisation process.	银行透过证券化程序将劣质贷款重新包装。
Initially, most of the large listed companies in the Mainland were owned by the State which held on average about two-thirds of the entire shareholding of a listed company.	最初，内地大部分大型上市公司均由国家拥有，国家平均持有每家上市公司的三分之二股权。
When we identify emerging risks in the market, our aim is to take direct intervening actions at an early stage to prevent the problem from spreading.	我们的目的是要在识别到市场上出现新的风险时及早直接介入，防止问题蔓延开去。
As a result of our ability to open up this space, we laid the foundation for other index tracking funds that provide exposures to markets that are otherwise not readily and directly accessible because of legal or regulatory restrictions.	继我们开拓了这个领域后，与其他市场的表现挂钩的跟踪指数基金均能够在这个基础上陆续推出，让投资者可以涉足本来因法例或监管规定所限而难以参与或无法直接参与的市场。
23. In Hong Kong, the subject of hedge funds is a hot topic and has always attracted much media attention and coverage in local press with particular focus on how hedge funds would affect the stability of Hong Kong’s financial market.	23. 在香港，对冲基金是一个热门的课题，经常吸引传媒的广泛注意及受到本地报刊的报道，而焦点都侧重于对冲基金如何影响香港金融巿场的稳定性。
it might even be key to avoiding the plundering of shareholders’ funds or the prejudicing of the interests of minority shareholders.	它甚至是避免股东资金遭侵吞或小数股东的权益受损的关键所在。
Furthermore, with the signing of cooperation agreements with other Mainland financial regulators, we are also extending this working relationship with other key regulators in the Mainland financial industry.	此外，通过与内地其他金融机构签署合作协议，我们会将这种合作关系延伸至内地金融市场的其他主要监管机构。
As seems to be the case in other major ETF markets in the world (notably the US and European markets), we are seeing significant growth in the ETF market, and an extensive use of derivatives by ETFs that track indices.	似乎与全球其他主要 ETF 市场（尤其是美国及欧洲市场）一样，香港 ETF 市场取得大幅增长，而追踪指数的 ETF 亦广泛使用衍生工具。
And now ladies and gentlemen, I know that you are all eager to learn more about the mutual recognition program.	接下来，女士们，先生们，我知道你们都非常迫切地想多了解两地基金互认的情况。
The existing three ETFs tracking the A-share market in Hong Kong together constituted 82% of the total turnover of the Hong Kong ETF market in September 2009.	在香港上市的三只 A 股 ETF 的成交额，合共占 2009 年 9 月香港 ETF 市场总成交额的 82%。
Overview of the Hong Kong fund Industry First, where we are today.	香港基金业概览 先谈一谈目前的情况。
If you look at China and Hong Kong separately you get some pretty startling figures.	再分别观察中国及香港的数据，便会有惊人发现。
By investing in the Mainland China through Hong Kong, investors can capture the investment opportunities in an emerging market, while enjoying the services and investor protection of a developed market.	投资者透过香港投资于中国内地，一方面可掌握新兴市场的投资机会，另一方面又可同时享有发达市场的服务及投资者保障。
If a listed company intends to release price sensitive information it should do so only after taking due care as to accuracy and completeness and by way of a public announcement.	如上市公司拟发布股价敏感资料，事前须谨慎处理以确保其准确和完整，并应以公告的形式发布。
Financial planning landscape Wealth accumulation in Asia Your role is becoming increasingly important with the rapid accumulation of wealth in the Asian Pacific region, which enjoys phenomenal growth and savings.	财务策划概况 亚洲的财富累积 随著亚太区的财富急速累积，并取得庞大增长和储蓄，大家的角色变得越來越重要。
This confidence is based on the trust that investors generally have in their fund managers’ professional experience and honesty.	这份信心是建基于投资者普遍信任基金经理的专业经验和诚信。
We also provide a robust regulatory framework to ensure that market players have a level playing field and sufficient market transparency for investors to make informed investment decisions.	我们亦提供稳健的规管架构，确保为市场参与者提供公平的竞争环境，和为投资者提供具充分透明度的市场，以便投资者作出有根据的投资决定。
and  educate investors.	以及教育投资者。
Here in Hong Kong, we recognised the role that short selling could potentially play in enhancing market liquidity and efficiency.	在香港，我们认识到卖空在提高市场流通性和效率方面所发挥的潜在作用。
Of course, the flipside of leverage is to magnify losses when asset prices fall.	当然，杠杆效应的反面就是在资产价格下跌时将亏损扩大。
The regulatory framework governing listed companies in Hong Kong can be divided into:	规管香港上市公司的监管架构可划分为：
In 1993, the Mainland and Hong Kong entered into a Memorandum of Regulatory Cooperation – what we commonly refer to as the MORC.	于 1993 年，内地与香港订立了《监管合作备忘录》－即我们一般所称的《备忘录》。
The theme du jour today– and for tomorrow - is globalisation and I have been asked to talk about the role of regulation in the midst of globalisation in relation to the financial securities industry.	今天及明天论坛的讲题都是全球化发展，而我负责讲述的，是监管在金融证券业的全球化进程中所担当的角色。
Healthy markets can absorb such shocks without destabilising financial markets.	事实上，健康的市场应能承受这些冲击，且不致使金融市场出现动荡不稳。
We believe this initiative will further improve the governance of companies and promote investor confidence.	我们相信此举会进一步提升企业管治及加强投资者的信心。
Source:	资料来源：
Today, the new imperatives are to work with the Mainland so that their financial intermediaries could, through our market, our players and our rules learn the skills necessary for managing and growing the Mainland’s wealth.	目前，最新的当务之急是与内地合作，使内地的金融中介人能够透过香港市场、市场參与者及市场规则，学习管理及为内地财富增值所需的技能。
While investors have more choices, it is equally important that they do not simply look at the nominally attractive returns without seriously considering their suitability and the downside risk.	投资者在享有更多选择的同时，亦应该留意不要单单著眼于表面看似很吸引的投资回报，而不去认真考虑有关投资是否适合自己，以及可能会亏蚀的风险。
In August this year, thanks to the joint efforts of all parties involved, three Hong Kong ETFs, namely Hang Seng Index ETF, Hang Seng HShare Index ETF and W.I.S.E. CSI 300 China Tracker, were listed in Taiwan, whereas the first Taiwan ETF was listed on the SEHK on 19 August 2009.	经过多方共同努力，今年 8 月终于有三只香港的 ETF（恒生指數 ETF、恒生 H 股 ETF，和宝来标智沪深 300 ETF）得以在台湾挂牌，而首只台湾 ETF 亦于 2009 年 8 月 19 日在香港联合交易所挂牌上市。
The administration of that code was transferred to the Commission in 1989 following its establishment. It was replaced by the Code on Unit Trusts and Mutual Funds issued by the Commission in 1991.	施行该守则的责任由1989年起，落在于同年成立的证监会身上，而该守则其后亦由本会于1991年发出的《单位信托及互惠基金守则》所取代。
The hallmark of efficient functioning markets are those where participants constantly reappraise risks and reward – but occasionally, unforeseen connections can lead to very sharp re-appraisals of risk and liquidity.	有效率地运作的市场的特征是，市场上的参与者持续不断地重估风险及回报――但偶尔，无法预料的关连事件可能导致风险及流动资金非常大幅度的重新评估。
Regulate and enforce to protect investors and maintain market stability;	监管市场和执行有关法例，以保障投资者和维持市场的稳定；
The regulatory challenge is to strike a balance between these competing interests.	我们的监管挑战就是要在这些不同利益之间谋取平衡。
Mainland fund managers could learn and bring new strengths back to their Mainland operations. This would raise their overall service quality and risk management, benefiting their customers in the Mainland.	内地基金经理可以从中学习，将吸收到的知识转化为新的优势，并在其内地业务中加以运用，借此提升他们的整体服务质素及风险管理，使内地的客户得以受惠。
In over-the-counter markets, by taking risks that would otherwise have remained on the balance sheets of other financial institutions, they add depth and breadth to capital markets and provide an important source of risk transfer and diversification.	在场外市场，透过承受若非如此便会保留于其他金融机构的资产负债表内的风险，对冲基金增加了资本巿场的深度及宽度，并且成为转移及分散风险的一项重要工具。
It does not prescribe behaviour but sets the standards of best practice that a company should follow or must explain why a particular practice has not been followed.	该守则没有订明公司必须作出哪些行为，但制定了它们应遵从的最佳作业准则，若公司未有遵从某项作业准则，便须给予解释。
This means adopting a front-loaded regulatory approach whereby we intervene at an earlier stage with targeted actions designed to achieve a quicker, more impactful outcome.	这表示我们会采取前置式监管方针，及早采取具针对性的行动介入个案，借以取得更快、更具影响力的效果。
As an example, a new Mainland joint venture fund management company between Harvest Fund Management Co. Ltd. and Deutsche Bank saw a bumper fund launch in the final quarter of 2006.	例如： 嘉实基金管理有限公司与德意志银行新成立的内地合资基金管理公司在2006年第四季度推出涉及庞大资产的基金。
While there was sell-off in Asia’s stock markets, due to the unwinding of positions by market players to cover their losses in the major markets, and there were some relatively small exposures to the CDO market, Asia has generally held up well in the current crisis.	虽然亚洲证券市场由于市场参与者需要平仓来弥补在主要市场上招致的亏损而出现沽压，及需承受较为小量的 CDO 市场风险，但整体而言，亚洲在今次危机中算是安然渡过。
The first was to ensure that investment products are sold on the basis of clear disclosure of risks and product features.	首先是确保在投资产品的销售，是以风险及产品特点有清晰的披露为基础；
The SFC maintains regular dialogue with the major prime brokers operating in Hong Kong.	证监会与在香港经营业务的各大主要经纪行保持定期对话。
6. Not all do meet the requirements.	6. 然而，并不是所有公司都能符合要求。
In the FTSE Institutional Shareholder Services (ISS) Corporate Governance index, the corporate governance rating of the companies listed on the Hang Seng Index was ranked 4th among the 24 markets studied by FTSE and ISS, and the top amongst Asia markets While the above studies showed that Hong Kong is viewed by outsiders as a market with good corporate governance, the studies and ratings themselves are not a science;	在富时机构股东服务(FTSE Institutional Shareholder Services)企业管治指数中，恒生指数上巿公司的企业管治评级在富时及机构股东服务所研究的 24 个巿场中排名第四，而在各亚洲巿场中则排名第一。 虽然上述研究显示外间人士将香港视为一个具有良好企业管治的巿场，但该些研究及评级本身并非一门科学；
They now account for 70% of our sponsor business, 10% of securities dealing and 40% of margin loans.	内地公司占本地保荐人业务的 70%，证券交易的 10%，及保证金借贷的 40%。
Notwithstanding the reduction in levy rate effective from 1 December 2006, our reserves will remain in excess of twice the estimated annual operating expenditure estimates.	尽管征费率已由 2006 年 12 月 1 日起被调低，我们的储备金仍维持在超逾年度预算营运开支的两倍的水平。
Secondly, if you did not include overseas expansion as part of your strategic plans in your IPO offering document, it is not too late.	其次，假如在座各位先前没有将海外扩展计划纳入载于所管理的房地产基金的首次公开发售销售文件的策略性计划内，而是现在才著手筹划的话，仍未算太迟。
Both before and after the circular was issued, my team and I held meetings with the HKIFA to discuss how the fund industry could incorporate these disclosures to help investors, and why these are necessary.	在通函发出前后，我与部门同事均与香港投资基金公会开会，商讨基金业可如何纳入这些披露要求，以协助投资者，及为何有必要加强披露要求。
Our measures include putting in place the dual filing system, a corporate governance code and a code for sponsors.	我们的措施包括设立双重存档制度、制定企业管治守则及保荐人守则。
Collective investment schemes require the Hong Kong Securities and Futures Commission’s (SFC) authorization if they are to be offered to the public in Hong Kong.	根据规定，向香港公众发售的集体投资计划，必须先取得香港证券及期货事务监察委员会（证监会）的认可。
Such products would give outside investors good reason to accept and hold the currency, and would plug the value accretion gap once the RMB exchange rate stabilises, which it eventually will.	境外投资者会因为该等产品而乐于接受及持有人民币，而人民币汇率最终亦会稳定下来，届时因人民币升值而造成的币值差距自会消失。
As the RQFII is set to expand and more firms here would become eligible, it is not difficult to envisage that Hong Kong will see an explosion of new players and liquidity from around the world.	随著 RQFII 计划进一步扩大，更多本地金融机构将会符合资格，因此我们不难预见，新的市场参与者和资金将从世界各地纷至沓来。
At the same time we are happy to provide any necessary guidance.	与此同时，我们樂意提供必需的指引。
Given the important role and function directors play, it begs the question whether directors should be allowed to resign when a company is liquidation or receivership.	鉴于董事担当重要的角色及职能，因而令人质疑当公司清盘或被接管时，应否容许其董事辞职。
In the past year, we issued around 40 circulars and hosted or participated in more than 40 workshops on licensing and supervision. The goal is to raise awareness of our supervisory focuses, share our observations on the industry’s compliance with regulatory requirements and provide further guidance where needed.	去年，我们发出约 40 份通函，并举办或参与了超过 40 场有关发牌和监察的工作坊，目的是要提升业界对本会的监察重点的意识，分享我们对业界在遵守各项监管规定方面的观察所得，并在有需要时提供进一步的指引。
Appropriate regulations needs to be implemented to protect the interest of consumers in this regard.	我们需要实施适当规例保障消费者在这方面的权益。
According to SFC’s survey, the total hedge funds’ assets under management in Hong Kong also increased by a staggering 268% during the period from March 2004 to March 2006 to US$33.5 billion, and the number of hedge fund managers doubled to 118 as of March 2006.	证监会的调查显示，对冲基金在香港的管理资产总额在2004年3月至2006年3月期间激增268%至335 亿美元，而对冲基金经理的数目亦增长一倍至2006 年3 月的118 家。
As I mentioned earlier, we have seen applications where the valuation agent, the swap counterparty and the fund manager all belong to the same group.	正如我刚才提到，在某些申请个案中，基金的估值代理机构、掉期交易对手以致基金经理同属一个集团。
The consultation on the proposal has just ended and we are now reviewing comments received.	建议的咨询期刚结束，我们正在审阅所接获的意见。
They conduct their affairs with appropriate controls and practices and do not give rise to any regulatory concerns.	它们 以适当的监控措施及常规进行事务，没有引起监管机构的任何关注。
We enjoy close relations and proximity to the Mainland, and are also familiar with the languages, culture, practices and systems on the Mainland.	我们与内地唇齿相依，毗邻而处，而且熟悉内地的语言、文化、常规及制度。
Let us be known for excellence in all that we do.	我们要向全世界证明，我们在各方面均拥有超卓的能力。
To achieve this, the Mainland will roll out a series of measures.	为此，内地将会推出一连串的措施。
Under CEPA IV, Mainland fund managers are setting up their subsidiaries in Hong Kong seeking suitable investment partners and opportunities. Each of these firms brings with it an enormous investor catchment in the Mainland.	根据《更紧密经贸关系安排》补充协议四，内地基金经理正在香港设立附属公司，寻求合适的投资伙伴及机会，从而将他们在内地集结的大量投资者带入本地市场。
Issuers look for REIT markets where REITs can readily grow through new acquisitions.	发行人属意一些提供机会，让房地产基金能够轻易藉新收购而增长的房地产基金市场。
The recent actions of central banks in major financial markets to minimise adverse impacts of setbacks in financial markets on the economy have helped calm the markets.	近期主要金融市场的中央银行所采取的行动已大致纾缓了市场的紧张情绪，务求令金融市场动荡对经济的不利影响减至最低。
For those of you who may not be familiar with IOSCO, it stands for the International Organization of Securities Commissions.	若大家对国际证监会组织不太熟悉，其全称是国际证券事务监察委员会组织。
Thank you.	谢谢。
Since then the scheme has expanded to include securities companies and insurance companies, and a wider range of financial products in Hong Kong, and in some cases outside Hong Kong, too.	其后，该计划已扩大至包括证券公司及保险公司，并准许投资于更多种类的香港金融产品，在若干情况下更可投资于香港以外的市场。
And full disclosure must of course be made to investors.	当然，还必须向投资者作出充分的披露。
From history, we have seen how the financial services needs of a large economy like the US have been principally serviced over the years by two financial centres that are New York and London.	我们从历史中已见到，多年来纽约和伦敦这两个金融中心主要以甚么方式满足像美国这么一个大型经济体系的金融服务需要。
While the universe of such debt instruments is currently very small, the launch of this fund nevertheless underscores the important fact that Hong Kong’s market infrastructure can well support publicly-offered RMB investment products.	虽然目前这类债务工具的选择不多，但这只基金推出市场所带出的重要事实，在于香港拥有完善的市场基础设施，可充分支持以人民币计价的投资产品发售予公众。
Conclusion The SFC has the statutory duty to maintain and promote the fairness, efficiency, competitiveness, transparency and orderliness of the securities and futures industry.	总结证监会有法定责任维持和促进证券期货业的公平性、效率、竞争力、透明度及秩序。
As demand for RMB investment products continues to grow, companies from all over the world who have needs for RMB would likely use the Hong Kong platform to issue bonds.	随著市场对人民币投资产品的需求愈趋殷切，世界各地对人民币有需求的公司都可以利用香港的帄台发行人民币债券。
CEPA – Current Status and Development Implications of CEPA for the securities and futures industry in Hong Kong and the Mainland Since the implementation of its details in 2004,CEPA has fostered the exchange of qualified personnel and expertise between the Mainland and Hong Kong. It has also considerably enhanced the development of the financial industry of both markets and strengthened the economic ties.	CEPA 的现状及发展 CEPA 对于两地证券及期货业的意义 在 2004 年落实执行 CEPA 的细节后，CEPA 促进了内地与香港合资格人员及专业知识方面的互通交流，大大促进了两地金融市场的发展，也令香港及国内的经济联系更趋巩固。
I assure you that, as a regulator, these are also some of our key objectives!	我可以向大家保证，我们作为监管者，亦将上述使命视为主要目标！
The market reaction was swift and negative, and the Government suspended the reform measure.	市场迅即作出负面反应，迫使政府搁置改革措施。
16. I am pleased to say that we have projected a surplus in our 2006/07 budget even after a 20% reduction in our levy income.	16. 我欣然宣布，尽管我们的征费收入将会减少 20%，但我们在 2006/07 年度的预算中仍预期录得盈余。
To date, the six REITs in Hong Kong offers investors a wide choice of properties, including retail properties, commercial properties in decentralised locations in Hong Kong, Grade A offices in Hong Kong, and properties in mainland China.	至今，香港的六项房地产基金为投资者提供广泛的房地产项目选择，当中有零售物业、分散于香港不同地区的商业物业、香港的甲级写字楼，以至内地的房地产等。
The Hong Kong stock market is unique in many ways.	在很多方面，香港证券市场都是独一无二的。
I have to believe that the objectives of the industry are in sync with those of the code of conduct, i.e. to instil investors’ confidence by providing them with proper advice and services.	我必须相信，业界的目标与操守准则的目标是一致的，就是向投资者提供适当的意见及服务，从而逐步建立投资者的信心。
We welcome discussions with any new intermediaries or investors that are interested in coming to Hong Kong and invite all parties to experience first hand the advantages that the Hong Kong financial market can offer.	我们欢迎所有有意來港的中介人或投资者与我们接触，并且邀请各界人士到來亲身体会香港金融市场提供的优势。
The fund manager should ensure, at a minimum, that valuation of the swap and the underlying collateral is done by an independent agent using objective criteria and processes and that this process is subject to independent oversight.	基金经理最低限度要确保掉期合约及相关抵押品的估值工作，都交由独立机构根据客观的准则及程序执行，而估值程序亦受到独立监察。
The reason for us continuing using this theme is that we firmly believe if the interests of investors are better protected, their confidence improves, together with market turnover and profit opportunities for everyone.	继续沿用这个主题是因为我们坚信假如投资者的利益得到更大的保障，他们的信心以至巿场成交额及每人获利的机会亦会随之而提高。
Our objective is to improve overall transparency in the OTC derivatives market, protect the market against abuse, reduce counterparty risks and ultimately, enable regulators to better assess, mitigate and manage systemic risks.	我们的目标是要提升场外衍生市场的整体透明度、保护市场免受失当行为影响、减低交易对手风险，及最终让监管机构能够更有效地评估、减轻和管理系统风险。
Regulation and deregulation are not inconsistent, and in fact are complementary in achieving the regulatory objectives.	监管及放宽管制兩者之间并不存在矛盾，相反更可以相辅相成，达致监管目标。
Promptly after the liberalization measures in July 2010, we authorized Hong Kong’s first RMB bond fund.	继内地在 2010 年 7 月推出人民币开放措施后，我们很快便认可了香港首只人民币债券基金。
As a result, the SFC’s inspection power lacks the teeth to get to the bottom of fraud and misfeasance in listed companies, which in turn hampers the SFC in obtaining sufficient evidence to present to a Court.	因此，证监会的审查权力缺乏足够的力度以彻底查察上市公司内的欺诈事宜及不当行为，并因而阻碍本会取得充分的证据呈交法院。
Rationale for UT Code Revision We have set as part of our work plan for 2008 the task of conducting a comprehensive review of the UT Code, together with the current RJS and AIR schemes. The objective is to revamp and modernise the UT Code, to make it a Code for All Seasons.	修订《单位信托守则》的理据 我们编制2008年的工作计划时，已决定全面检讨《单位信托守则》、现行的认可司法管辖区计划和认可监察制度计划，目的是修订和革新《单位信托守则》，让它成为一套“全天候”的守则。
Should hedge funds be offered to only private, high net worth, professional, institutional investors?	对冲基金是否只应发售予私人、高资产值、专业及机构投资者？
Other factors that affect the risk and reward profile of the fund, such as tracking risk, time horizons and other costs to the fund or to the investor, need to be clearly explained.	此外，基金文件亦须清楚解释其他影响基金风险及回报的因素，例如与追踪指数有关的风险、投资时间的长短，以及基金或投资者要承担的其他成本。
A main focus was to facilitate consultation and cooperation through regular liaison and exchange of personnel.	重点之一是透过定期联系和职员借调安排，促进两地的相互咨询和合作。
Regulators and policymakers cannot and should not try to eliminate risks so as to prevent financial shocks, for there would be no functioning markets to talk about.	监管者及制订政策者不能亦不应试图消除风险以防止金融冲击，否则便没有正常运作的市场可言。
In parallel, we need to maintain our open market approach and continue to welcome and attract overseas funds and expertise.	此外，我们需要坚持贯彻开放市场的方针，继续迎接并吸引海外资金和专才。
The investigation and disciplinary process The SFC must act fairly and in accordance with legal process.	调查和纪律处分程序证监会必须以公平的方式依法行事。
Yes, we are different, and there have been times that our different discipline has made the integration challenging.	毫无疑问，兩地之间的确有不同之处，有时候亦曾因此而导致融合过程充满挑战。
